Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),WEST ZONE:Zone Windows Total Heat Gain Rate [W](TimeStep),WEST ZONE:Zone Windows Total Heat Loss Rate [W](TimeStep),EAST ZONE:Zone Windows Total Heat Gain Rate [W](TimeStep),EAST ZONE:Zone Windows Total Heat Loss Rate [W](TimeStep),NORTH ZONE:Zone Windows Total Heat Gain Rate [W](TimeStep),NORTH ZONE:Zone Windows Total Heat Loss Rate [W](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Beam Solar Incident Angle Cosine Value [](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:WIN001:Surface Window System Solar Transmittance [](TimeStep),ZN001:WALL001:WIN001:Surface Window System Solar Reflectance [](TimeStep),ZN001:WALL001:WIN001:Surface Window System Solar Absorptance [](TimeStep),ZN001:WALL001:WIN001:Surface Shading Device Is On Time Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Window Blind Slat Angle [deg](TimeStep),WEST ZONE:Zone Mean Radiant Temperature [C](TimeStep),EAST ZONE:Zone Mean Radiant Temperature [C](TimeStep),NORTH ZONE:Zone Mean Radiant Temperature [C](TimeStep),WEST ZONE:Zone Mean Air Temperature [C](TimeStep),EAST ZONE:Zone Mean Air Temperature [C](TimeStep),NORTH ZONE:Zone Mean Air Temperature [C](TimeStep),WEST ZONE:Zone Air System Sensible Heating Rate [W](TimeStep),WEST ZONE:Zone Air System Sensible Cooling Rate [W](TimeStep),WEST ZONE:Zone Air Temperature [C](TimeStep),WEST ZONE:Zone Air Humidity Ratio [](TimeStep),EAST ZONE:Zone Air System Sensible Heating Rate [W](TimeStep),EAST ZONE:Zone Air Temperature [C](TimeStep),EAST ZONE:Zone Air Humidity Ratio [](TimeStep),NORTH ZONE:Zone Air System Sensible Heating Rate [W](TimeStep),NORTH ZONE:Zone Air Temperature [C](TimeStep),NORTH ZONE:Zone Air Humidity Ratio [](TimeStep),WEST ZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),EAST ZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),NORTH ZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SHADE_ANGLE_SCHEDULE:Schedule Value [](TimeStep) 
 06/21  12:42:00,30.6,2222.92991745455,0.0,0.0,0.0,0.0,0.0,423.939945236561,0.304018567909932,928.562982071881,0.219031721497857,0.397047907749519,0.383920370752625,1.,72.1082145580174,29.4014707861152,29.5042786390275,28.8302937855969,23.0000000000003,23.,23.,0.0,4807.67685649749,23.0000000000003,9.070707246008586E-003,0.0,23.,9.081221557309322E-003,0.0,23.,9.086247939632435E-003,0.977975130451717,0.988316316902716,0.92311521677147,72.1082145580174 
 06/21  12:48:00,30.6,2209.07298874134,0.0,0.0,0.0,0.0,0.0,421.279965111611,0.300405936785546,925.825706828562,0.219764945291615,0.397408851460297,0.382826203248088,1.,72.3008716491896,29.4393597180356,29.5405222899426,28.8597306474256,23.0000000000001,23.,22.9999999999998,0.0,4818.8197207748,23.0000000000001,9.070218280611039E-003,0.0,23.,9.080666358620107E-003,0.0,22.9999999999998,9.085794745060145E-003,0.981648465378991,0.991835104224596,0.925956822727491,72.3008716491896 
 06/21  12:54:00,30.6,2193.33083400998,0.0,0.0,0.0,0.0,0.0,418.263240275847,0.296384766063924,922.592351680217,0.220576957471583,0.397832054394758,0.381590988133659,1.,72.5180137481682,29.4763011889176,29.5757733809589,28.8886783883507,23.0000000000003,22.9999999999998,22.9999999999998,0.0,4828.94881004846,23.0000000000003,9.069882950537830E-003,0.0,22.9999999999998,9.080171566261343E-003,0.0,22.9999999999998,9.085327781622224E-003,0.985224388126543,0.99524757544256,0.928741850256003,72.5180137481682 
 06/21  13:00:00,30.6,2175.71543273709,0.0,0.0,0.0,0.0,0.0,414.89158080771,0.291957811654616,918.865565634707,0.22147124357133,0.398317841277604,0.380210915151067,1.,72.7594074054687,29.5123798627573,29.6101342081033,28.9172523040055,22.9999999999999,23.0000000000001,23.0000000000001,0.0,4838.11207201936,22.9999999999999,9.069710195639735E-003,0.0,23.0000000000001,9.079827575223617E-003,0.0,23.0000000000001,9.084972912471147E-003,0.988722642039003,0.998576445173728,0.931490983511992,72.7594074054687 
 06/21  13:06:00,30.6,2159.02580256128,0.0,0.0,0.0,0.0,0.0,411.16706915958,0.287128107571044,914.648522830227,0.222451788868836,0.398866269978498,0.378681941152667,1.,73.0247962355239,29.5521405487971,29.6472190322774,28.9489383326166,23.0000000000002,23.0000000000005,23.,0.0,4928.8107091286,23.0000000000002,9.097926329773270E-003,0.0,23.0000000000005,9.109370144737262E-003,0.0,23.,9.112972676171116E-003,0.992555045649196,1.00214593286033,0.934515016701494,73.0247962355239 
 06/21  13:12:00,30.6,2138.09794401012,0.0,0.0,0.0,0.0,0.0,407.092076929156,0.281898963851137,909.945163533574,0.223523176389308,0.39947695042107,0.376999873189622,1.,73.3139021146591,29.5883605553574,29.6815929335652,28.9784663276741,23.0000000000001,23.0000000000004,23.,0.0,4937.34442689071,23.0000000000001,9.124596529553055E-003,0.0,23.0000000000004,9.138801913103151E-003,0.0,23.,9.142825975280228E-003,0.996981062831273,1.00643880793838,0.938266739731656,73.3139021146591 
 06/21  13:18:00,30.6,2115.41231256454,0.0,0.0,0.0,0.0,0.0,402.669274744837,0.276273964288798,904.760450751348,0.224690704016492,0.400148824729826,0.375160471253682,1.,73.6264264482583,29.6235992674477,29.715039838447,29.0076066822719,23.,23.0000000000003,23.0000000000002,0.0,4944.68310722891,23.,9.136378606532221E-003,0.0,23.0000000000003,9.153195606982649E-003,0.0,23.0000000000002,9.159523264736576E-003,1.00126138990576,1.01063842838823,0.942042571744099,73.6264264482583 
 06/21  13:24:00,30.6,2090.97002899877,0.0,0.0,0.0,0.0,0.0,397.90163720199,0.270256963977754,899.100647106893,0.225960524021273,0.400879900023684,0.373159575955043,1.,73.9620514939554,29.658102042749,29.7478066512724,29.0366062072166,23.,22.9999999999999,23.0000000000002,0.0,4951.16281076758,23.,9.137799080558151E-003,0.0,22.9999999999999,9.155960035815381E-003,0.0,23.0000000000002,9.164564852982568E-003,1.00497970390739,1.01427635966261,0.945371225114306,73.9620514939554 
 06/21  13:30:00,30.6,2053.40655304785,0.0,0.0,0.0,0.0,0.0,392.792444674974,0.263852086669461,892.97361594576,0.227339808929037,0.401666923401713,0.37099326766925,1.,74.3204417276475,29.6878582696487,29.7800079759777,29.0655961404567,23.,23.,23.0000000000003,0.0,4950.37012906366,23.,9.136384522661070E-003,0.0,23.,9.154625045408532E-003,0.0,23.0000000000003,9.164420544659687E-003,1.00789466665828,1.01747637952711,0.948315092941004,74.3204417276475 
 06/21  13:36:00,30.6,2000.69108869741,0.0,0.0,0.0,0.0,0.0,381.795455792961,0.257063721946896,875.083719378089,0.229202229408514,0.401996231873723,0.368801538717763,1.,74.7012452393055,29.7134029858174,29.8117057777091,29.0946649026947,23.0000000000002,23.,23.0000000000003,0.0,4945.57443313727,23.0000000000002,9.135669325753409E-003,0.0,23.,9.153339019836256E-003,0.0,23.0000000000003,9.163404656575959E-003,1.01030642080943,1.02049296577478,0.951096263884466,74.7012452393055 
 06/21  13:42:00,30.6,1948.21847190175,0.0,0.0,0.0,0.0,0.0,370.700142368582,0.249896522216153,857.176413688766,0.231231740319461,0.402302339026829,0.366465920653709,1.,75.1040951459272,29.7382931690748,29.8429306869467,29.123877274561,22.9999999999998,23.0000000000002,23.0000000000005,0.0,4940.77217575325,22.9999999999998,9.135866689296720E-003,0.0,23.0000000000002,9.152857099063791E-003,0.0,23.0000000000005,9.162840509027763E-003,1.01267801675041,1.02346591546495,0.953863354571437,75.1040951459272 
 06/21  13:48:00,30.6,1895.59681440212,0.0,0.0,0.0,0.0,0.0,359.529003113079,0.242355399517919,839.297004560268,0.233443470192569,0.40256683401464,0.363989695792791,1.,75.5286110095201,29.762646547448,29.8736718958871,29.1532664501031,22.9999999999999,23.0000000000001,23.0000000000001,0.0,4935.75928622919,22.9999999999999,9.136301203060759E-003,0.0,23.0000000000001,9.152699047984818E-003,0.0,23.0000000000001,9.162604769601821E-003,1.0150279145665,1.02641903588468,0.956663239674323,75.5286110095201 
 06/21  13:54:00,30.6,1842.98732183148,0.0,0.0,0.0,0.0,0.0,348.304491222284,0.234445522161002,821.491874748814,0.235854510023844,0.402767260517903,0.361378229458252,1.,75.9744002486878,29.7865656106163,29.9038696984394,29.1828296642247,23.,22.9999999999998,23.0000000000002,0.0,4930.65509220512,23.,9.136603342582357E-003,0.0,22.9999999999998,9.152471589486108E-003,0.0,23.0000000000002,9.162372944591967E-003,1.01734379489884,1.0293306165056,0.959491593846969,75.9744002486878 
 06/21  14:00:00,30.6,1790.56439353466,0.0,0.0,0.0,0.0,0.0,337.048991004239,0.226172311180236,803.81526832662,0.23848617439353,0.402873635145279,0.358640190461191,1.,76.4410595332038,29.8101028442537,29.9334325393179,29.2125414223681,23.,22.9999999999999,23.0000000000003,0.0,4925.5518282242,23.,9.136764144318249E-003,0.0,22.9999999999999,9.152106991331767E-003,0.0,23.0000000000003,9.162022591748675E-003,1.01961856425136,1.03217870419311,0.962335255960645,76.4410595332038 
 06/21  14:06:00,30.6,1737.58162483953,0.0,0.0,0.0,0.0,0.0,325.784797534471,0.217541436621172,786.363081586216,0.241375000736648,0.402832831773496,0.355792167489856,1.,76.9281761518604,29.8328734761999,29.962258192241,29.2423648968952,23.,23.,23.0000000000003,0.0,4920.08661180464,23.,9.136883096723584E-003,0.0,23.,9.151680813327484E-003,0.0,23.0000000000003,9.161581709760018E-003,1.0218452713855,1.03498199034355,0.965217618731056,76.9281761518604 
 06/21  14:12:00,30.6,1685.188535863,0.0,0.0,0.0,0.0,0.0,314.534099913633,0.20855881365411,769.128324443052,0.244529384954225,0.402626779052614,0.352843835993162,1.,77.4353293448512,29.8553068859827,29.9902467596239,29.272255671594,23.,23.0000000000002,23.0000000000001,0.0,4914.78412574593,23.,9.137013616026623E-003,0.0,23.0000000000002,9.151258611894621E-003,0.0,23.0000000000001,9.161106788128103E-003,1.02403814603698,1.0377021894663,0.968104309076009,77.4353293448512 
 06/21  14:18:00,30.6,1633.59621513479,0.0,0.0,0.0,0.0,0.0,303.31896871247,0.199230598520139,752.159944115221,0.247976551717269,0.402208520554447,0.349814927728283,1.,77.9620915929611,29.8774239946116,30.0172972018972,29.3021522813326,22.9999999999998,23.0000000000001,23.,0.0,4909.7474097339,22.9999999999998,9.137157043524011E-003,0.0,23.0000000000001,9.150860915151037E-003,0.0,23.,9.160628628444106E-003,1.02620097148797,1.04033152685202,0.970991226458439,77.9620915929611 
 06/21  14:24:00,30.6,1582.98173197901,0.0,0.0,0.0,0.0,0.0,292.16134824463,0.189563184311959,735.507492815808,0.251747013100877,0.401522092866567,0.346730894032557,1.,78.5080298568706,29.8992197490011,30.043304928843,29.331972276194,23.0000000000004,23.,23.,0.0,4905.03392178782,23.0000000000004,9.137299138191661E-003,0.0,23.,9.150484460780463E-003,0.0,23.,9.160153590595839E-003,1.02833328026728,1.04286038870835,0.973871378852937,78.5080298568706 
 06/21  14:30:00,30.6,1533.52494612733,0.0,0.0,0.0,0.0,0.0,281.08305440652,0.179563196592369,719.220934306117,0.255874873082334,0.400501073297754,0.343624053619912,1.,79.0727067609149,29.9206838674396,30.0681707031663,29.3616232386626,23.0000000000004,23.,23.0000000000002,0.0,4900.69685784474,23.0000000000004,9.137430743009801E-003,0.0,23.,9.150123626862461E-003,0.0,23.0000000000002,9.159679227959546E-003,1.03043358048327,1.04527889336302,0.976735991453449,79.0727067609149 
 06/21  14:36:00,30.6,1489.67155632647,0.0,0.0,0.0,0.0,0.0,272.343091695061,0.169237488853441,704.732628126413,0.258766469112,0.401627550151643,0.339605980736357,1.,79.6556817166464,29.9433561317985,30.0918073988523,29.3910124828831,23.0000000000001,23.0000000000002,23.0000000000003,0.0,4898.71096554861,23.0000000000001,9.137526741566348E-003,0.0,23.0000000000002,9.149777208518476E-003,0.0,23.0000000000003,9.159203732176952E-003,1.03265192981327,1.04757826030473,0.979575963488164,79.6556817166464 
 06/21  14:42:00,30.6,1444.78791522223,0.0,0.0,0.0,0.0,0.0,263.320842558394,0.15859313781948,689.616858916645,0.261892232315219,0.40267525862498,0.335432509059801,1.,80.2565119825242,29.965043628962,30.1141434966861,29.420053286933,23.,23.0000000000003,22.9999999999999,0.0,4896.29929938138,23.,9.137598844644148E-003,0.0,23.0000000000003,9.149446832615225E-003,0.0,22.9999999999999,9.158727748137366E-003,1.03477336253231,1.04975137773883,0.982382785533478,80.2565119825242 
 06/21  14:48:00,30.6,1398.97354156195,0.0,0.0,0.0,0.0,0.0,254.020130846938,0.147637438596986,673.80829985268,0.265257824677252,0.403607568688565,0.331134606634183,1.,80.8747536569743,29.9856766915086,30.1351323574078,29.4486772573888,23.,23.0000000000001,22.9999999999998,0.0,4893.48132021613,23.,9.137668886471877E-003,0.0,23.0000000000001,9.149134372091925E-003,0.0,22.9999999999998,9.158253082730780E-003,1.03679140199134,1.05179365993981,0.98514980253599,80.8747536569743 
 06/21  14:54:00,30.6,1353.12848144731,0.0,0.0,0.0,0.0,0.0,244.444987246462,0.136377899674958,657.776193630876,0.269089652494575,0.404062249467257,0.326848098038168,1.,81.5099626029279,30.0053694532826,30.1547550419786,29.4768398135713,23.,22.9999999999998,22.9999999999999,0.0,4890.45459419827,23.,9.137747060395343E-003,0.0,22.9999999999998,9.148840905960891E-003,0.0,22.9999999999999,9.157781456371056E-003,1.03871786360254,1.05370324094381,0.987872707158262,81.5099626029279 
 06/21  15:00:00,30.6,1307.46276582686,0.0,0.0,0.0,0.0,0.0,234.599646849733,0.124822237778946,641.566245644494,0.273472797982579,0.403871595271767,0.322655606745653,1.,82.161695302732,30.0241701281851,30.1730103104581,29.5045119718121,23.,22.9999999999999,23.,0.0,4887.29746573194,23.,9.137832999211615E-003,0.0,22.9999999999999,9.148566822831643E-003,0.0,23.,9.157314093791339E-003,1.04055774678397,1.05547996428627,0.990548702565184,82.161695302732 
 06/21  15:06:00,30.54,1259.82357051737,0.0,0.0,0.0,0.0,0.0,224.488547739048,0.112978372582396,625.26892795592,0.278530422331258,0.402783397023398,0.318686180645345,1.,82.8295096430453,30.0408439486142,30.1899056502548,29.5316729801058,23.0000000000002,23.,23.0000000000002,0.0,4883.25278527379,23.0000000000002,9.137932796021977E-003,0.0,23.,9.148312188954308E-003,0.0,23.0000000000002,9.156851824447249E-003,1.04219029795866,1.057124509808,0.993175774319038,82.8295096430453 
 06/21  15:12:00,30.48,1212.99701107861,0.0,0.0,0.0,0.0,0.0,214.116330569626,0.100854421278898,608.989685641807,0.284419995233281,0.400461382073513,0.315118622693206,1.,83.5129656299703,30.0567152315758,30.2054521452091,29.558306363973,23.0000000000001,23.,23.0000000000003,0.0,4879.31820501674,23.0000000000001,9.138041696624188E-003,0.0,23.,9.148076971245069E-003,0.0,23.0000000000003,9.156395273124163E-003,1.04374509215075,1.05863790412056,0.995752309942546,83.5129656299703 
 06/21  15:18:00,30.42,1167.4124615991,0.0,0.0,0.0,0.0,0.0,203.487839180561,8.845869301907117E-002,592.808723844999,0.291323892916564,0.396496896472785,0.31217921061065,1.,84.2116260352269,30.0719586781377,30.2196591252563,29.584394923659,23.0000000000003,23.,23.0000000000001,0.0,4875.76710904756,23.0000000000003,9.138149005982830E-003,0.0,23.,9.147861111226188E-003,0.0,23.0000000000001,9.155944978609276E-003,1.04523902055803,1.06002100426875,0.998276618776523,84.2116260352269 
 06/21  15:24:00,30.36,1123.41096158128,0.0,0.0,0.0,0.0,0.0,192.608122301648,7.579968321588493E-002,576.809098243146,0.29947286822749,0.390352987855452,0.310174143917058,1.,84.9250569746576,30.0867259493677,30.2325312446941,29.6099178372825,23.0000000000001,23.0000000000002,23.,0.0,4872.77486306121,23.0000000000001,9.138245361037901E-003,0.0,23.0000000000002,9.147664547177354E-003,0.0,23.,9.155501446749287E-003,1.04668653607102,1.06127421385163,1.00074665382196,84.9250569746576 
 06/21  15:30:00,30.3,1081.34839232062,0.0,0.0,0.0,0.0,0.0,181.482436472741,6.288606772232652E-002,561.075145049504,0.309162211527591,0.381317720091392,0.309520068381017,1.,85.6528284207538,30.1011796960659,30.2440697061661,29.6348520037554,22.9999999999998,23.0000000000001,23.0000000000002,0.0,4870.52372485183,22.9999999999998,9.138324249189899E-003,0.0,23.0000000000001,9.147487228563954E-003,0.0,23.0000000000002,9.155065169661690E-003,1.04810321892681,1.06239760326938,1.00316014396596,85.6528284207538 
 06/21  15:36:00,30.24,1032.30685711839,0.0,0.0,0.0,0.0,0.0,168.322877063709,4.972669688540560E-002,540.198878011684,0.320930140538299,0.368172312949668,0.310897546512034,1.,86.3945146512218,30.1130668682999,30.2542736158897,29.6591733821214,23.0000000000002,23.,23.0000000000001,0.0,4866.43245391592,23.0000000000002,9.138413497914282E-003,0.0,23.,9.147329126667211E-003,0.0,23.0000000000001,9.154636631107584E-003,1.04926846506529,1.06339104271599,1.0055147249463,86.3945146512218 
 06/21  15:42:00,30.18,986.141791860716,0.0,0.0,0.0,0.0,0.0,155.118994344667,3.633058948056850E-002,519.725084972722,0.335049265670838,0.350021473412641,0.314929260916521,1.,87.1496946358692,30.1247845775726,30.2631397215088,29.6828564902564,23.0000000000001,23.0000000000002,23.,0.0,4863.38900421604,23.0000000000001,9.138507336160326E-003,0.0,23.0000000000002,9.147190242524757E-003,0.0,23.,9.154216311587091E-003,1.05041759978452,1.06425417675955,1.00780789070894,87.1496946358692 
 06/21  15:48:00,30.12,942.868143257985,0.0,0.0,0.0,0.0,0.0,141.882164352984,2.270692653067985E-002,499.588743995486,0.352115229607757,0.325197216837693,0.32268755355455,1.,87.9179523642866,30.1365025044543,30.2706565273114,29.7058676465867,22.9999999999998,23.0000000000001,23.0000000000002,0.0,4861.51259596293,22.9999999999998,9.138584895062949E-003,0.0,23.0000000000001,9.147070630619845E-003,0.0,23.0000000000002,9.153804716263932E-003,1.05156702784483,1.06498584811986,1.01003633493926,87.9179523642866 
 06/21  15:54:00,30.06,902.972486780299,0.0,0.0,0.0,0.0,0.0,128.623679064816,8.865045013808748E-003,479.999318664963,0.373181116289615,0.290964229763593,0.335854653946792,1.,88.6988771169349,30.1484456305222,30.2768018103748,29.7281615032175,23.0000000000002,23.0000000000002,22.9999999999999,0.0,4860.99608234129,23.0000000000002,9.138629666046059E-003,0.0,23.0000000000002,9.146970434268493E-003,0.0,22.9999999999999,9.153402422304825E-003,1.0527380740581,1.06558385495645,1.01219561339609,88.6988771169349 
 06/21  16:00:00,30.,871.456247939796,0.0,0.0,0.0,0.0,0.0,118.99846973343,-5.185568535870710E-003,463.917594766817,0.389851698783082,0.262342118781205,0.347806182435713,1.,89.4920636823306,30.1619550702392,30.2815480782244,29.7496858162729,23.0000000000001,23.0000000000001,23.,0.0,4863.3509211215,23.0000000000001,9.138617206861386E-003,0.0,23.0000000000001,9.146889897243847E-003,0.0,23.,9.153010107650461E-003,1.05406143508665,1.0660454865818,1.01428060964615,89.4920636823306 
 06/21  16:06:00,29.94,845.851022909503,0.0,0.0,0.0,0.0,0.0,115.565916027031,-1.943528452967569E-002,452.06419400396,0.391174292929754,0.261696246777641,0.347129460292605,1.,90.2971125230567,30.1724775903925,30.2813696712175,29.767017898171,22.9999999999998,23.,22.9999999999998,0.0,4785.99507885391,22.9999999999998,9.110332627746583E-003,0.0,23.,9.117981579156343E-003,0.0,22.9999999999998,9.125459712373832E-003,1.05509075336154,1.06602535453478,1.01595755826818,90.2971125230567 
 06/21  16:12:00,29.88,821.302550335424,0.0,0.0,0.0,0.0,0.0,112.070161110965,-3.387433692405245E-002,439.235495027714,0.391928994730284,0.261534277240528,0.346536728029187,1.,91.1136298933138,30.1849450656458,30.2817822448232,29.7854757740539,23.0000000000002,23.,23.0000000000001,0.0,4789.45961661793,23.0000000000002,9.083219846479512E-003,0.0,23.,9.089638516946779E-003,0.0,23.0000000000001,9.096849805536551E-003,1.05537833801165,1.06511262546705,1.01684914359536,91.1136298933138 
 06/21  16:18:00,29.82,796.36826438142,0.0,0.0,0.0,0.0,0.0,108.512053423527,-4.849282991373763E-002,426.196806963314,0.392764448040997,0.261338242452288,0.345897309506715,1.,91.9412279106822,30.1966147874656,30.2810776831697,29.8033346755284,23.0000000000001,23.0000000000004,22.9999999999998,0.0,4792.80161859236,23.0000000000001,9.070774456587837E-003,0.0,23.0000000000004,9.076000150505617E-003,0.0,22.9999999999998,9.081302597415996E-003,1.05562652887562,1.06410901419548,1.01764758740069,91.9412279106822 
 06/21  16:24:00,29.76,768.567439759788,0.0,0.0,0.0,0.0,0.0,104.892457007306,-6.328074471384515E-002,412.937848582931,0.393677315792534,0.261109566840033,0.345213117367433,1.,92.7795245846805,30.2065773706753,30.279074346505,29.8203912662871,23.,23.0000000000004,23.,0.0,4793.67071190951,23.,9.068823352649065E-003,0.0,23.0000000000004,9.073376814225742E-003,0.0,23.,9.076768101485779E-003,1.05619135122426,1.06346302429281,1.0187987290914,92.7795245846805 
 06/21  16:30:00,29.7,742.98442275455,0.0,0.0,0.0,0.0,0.0,101.212246903836,-7.822794642624470E-002,399.447759700855,0.394663425083365,0.260850053883083,0.344486521033552,1.,93.6281438046011,30.2159757291271,30.2757135073449,29.8365573957856,23.0000000000002,23.0000000000001,23.,0.0,4796.03342760537,23.0000000000002,9.070014316756081E-003,0.0,23.0000000000001,9.074414733092872E-003,0.0,23.,9.076772954153253E-003,1.05704709134395,1.06304729771706,1.02022639311899,93.6281438046011 
 06/21  16:36:00,29.64,719.771997780924,0.0,0.0,0.0,0.0,0.0,97.8544255398903,-9.332419098551190E-002,387.732320839212,0.396233771826473,0.26032867426013,0.343437553913397,1.,94.4867152889673,30.2246863311879,30.2709835614003,29.8517903058283,22.9999999999998,23.0000000000002,23.0000000000004,0.0,4798.37564765762,22.9999999999998,9.070750171771223E-003,0.0,23.0000000000002,9.075248698183221E-003,0.0,23.0000000000004,9.077282838791887E-003,1.05793918934349,1.06261821363483,1.0217129141068,94.4867152889673 
 06/21  16:42:00,29.58,773.515041288549,0.0,0.0,0.0,0.0,0.0,90.7503085306119,-0.108559132179699,743.894949660372,0.819716075607428,9.818899658505799E-002,8.209492780751403E-002,0.0,95.354874498801,30.1991572459017,30.2648969593652,29.8660709672337,23.,23.0000000000001,23.0000000000001,0.0,4568.80776634744,23.,9.072109413564174E-003,0.0,23.0000000000001,9.075290893268412E-003,0.0,23.0000000000001,9.077233681666380E-003,1.05546418764334,1.06204954415453,1.02312335839037,95.354874498801 
 06/21  16:48:00,29.52,740.227356576486,0.0,0.0,0.0,0.0,0.0,87.3430689673966,-0.123922328741115,715.965256148599,0.819716072083804,9.818900046157396E-002,8.209492745462156E-002,0.0,96.2322625167209,30.2207588156261,30.2574757932057,29.8793896630475,22.9999999999998,23.,23.0000000000002,0.0,4583.75558992835,22.9999999999998,9.073110110643219E-003,0.0,23.,9.075059072255882E-003,0.0,23.0000000000002,9.076868873172845E-003,1.05762374420145,1.06132409023049,1.0244216516567,96.2322625167209 
 06/21  16:54:00,29.46,708.045585456624,0.0,0.0,0.0,0.0,0.0,83.963469821685,-0.139403251502245,688.262135607435,0.819716068306258,9.818900461744294E-002,8.209492707629863E-002,0.0,97.1185258937019,30.2370021622443,30.248744259244,29.8917369064284,22.9999999999999,23.0000000000002,23.0000000000001,0.0,4594.18242398578,22.9999999999999,9.073435461658043E-003,0.0,23.0000000000002,9.074928509134637E-003,0.0,23.0000000000001,9.076527782270395E-003,1.05924719231897,1.06046132172737,1.02561486037952,97.1185258937019 
 06/21  17:00:00,29.4,676.276779369037,0.0,0.0,0.0,0.0,0.0,80.612828449679,-0.154991290611918,660.79638661863,0.819716064248401,9.818900908169675E-002,8.209492666990242E-002,0.0,98.0133164651292,30.2498283084282,30.2387758376928,29.9030517390301,22.9999999999998,23.0000000000001,23.,0.0,4602.84071547028,22.9999999999998,9.073356183522513E-003,0.0,23.0000000000001,9.074949325956535E-003,0.0,23.,9.076313416262262E-003,1.06051394212327,1.05948083971837,1.02670819314224,98.0133164651292 
 06/21  17:06:00,29.35,644.12001346486,0.0,0.0,0.0,0.0,0.0,77.2923793864225,-0.170675762806769,633.578128865514,0.819716059880031,9.818901388756021E-002,8.209492623240830E-002,0.0,98.9162911375692,30.2567504941534,30.1944844651851,29.8976684878769,22.9999999999997,23.,23.,0.0,4545.2989983388,22.9999999999997,9.049756481559567E-003,0.0,23.,9.053520999671398E-003,0.0,23.,9.055002762683687E-003,1.06118925379356,1.05514526748766,1.02617558411253,98.9162911375692 
 06/21  17:12:00,29.3,612.839023369309,0.0,0.0,0.0,0.0,0.0,74.0032706247265,-0.18644591873301,606.616772630742,0.819716055166417,9.818901907324493E-002,8.209492576033775E-002,0.0,99.8271116474633,30.2631704017206,30.1679969784652,29.9005147502857,22.9999999999999,23.,23.0000000000004,0.0,4550.72258675671,22.9999999999999,9.026727448703453E-003,0.0,23.,9.031447823863508E-003,0.0,23.0000000000004,9.032532036382606E-003,1.0610397391246,1.05184621480235,1.02575065860879,99.8271116474633 
 06/21  17:18:00,29.25,581.878700336898,0.0,0.0,0.0,0.0,0.0,70.7465593882562,-0.202290950313509,579.920984147607,0.819716050067401,9.818902468293011E-002,8.209492524966899E-002,0.0,100.745444292721,30.267707849375,30.1437547141511,29.9038955548476,23.,23.0000000000002,23.0000000000003,0.0,4555.41218740583,23.,9.015730659135466E-003,0.0,23.0000000000002,9.019745563957800E-003,0.0,23.0000000000003,9.020007131571512E-003,1.06072463988509,1.04874613074493,1.02533961781199,100.745444292721 
 06/21  17:24:00,29.2,551.267569280968,0.0,0.0,0.0,0.0,0.0,67.523207159402,-0.218199998155095,553.498644842696,0.819716044536285,9.818903076798985E-002,8.209492469572527E-002,0.0,101.670959637958,30.2703093618369,30.1200688535693,29.9069860971196,23.0000000000002,23.0000000000003,23.0000000000001,0.0,4559.20354430125,23.0000000000002,9.013668792735789E-003,0.0,23.0000000000003,9.016614204531238E-003,0.0,23.0000000000001,9.016136228670571E-003,1.06061674940158,1.04604300911996,1.02522824439773,101.670959637958 
 06/21  17:30:00,29.15,521.009964250728,0.0,0.0,0.0,0.0,0.0,64.3340736255902,-0.234162158991054,527.35680171282,0.819716038518427,9.818903738853910E-002,8.209492409303412E-002,0.0,102.603332193882,30.2709972347662,30.0963279271112,29.9094629221136,23.0000000000001,22.9999999999999,23.,0.0,4562.09576241124,23.0000000000001,9.014522792100590E-003,0.0,22.9999999999999,9.016907810634614E-003,0.0,23.,9.016021000562466E-003,1.06061611913687,1.04361768251331,1.02534238655825,102.603332193882 
 06/21  17:36:00,29.1,489.640355873765,0.0,0.0,0.0,0.0,0.0,61.002495934237,-0.250166493153677,500.047320796148,0.819716031559782,9.818904504409486E-002,8.209492339612280E-002,0.0,103.542240071078,30.2696188728012,30.0722582357934,29.9111655202763,22.9999999999998,22.9999999999998,23.,0.0,4564.03056968092,22.9999999999998,9.015167991417541E-003,0.0,22.9999999999998,9.017504656170563E-003,0.0,23.,9.016470167896739E-003,1.06050927629189,1.04127367258355,1.02550481695596,103.542240071078 
